"","nudi_num","temp_grp","trial_type","mean_angle","sd_angle","sem_angle","mean_vel","sd_vel","sem_vel","avg_length_m","direction_binom"
"43",24,"18","conspecific",132.296285714286,95.6683058501513,36.159220804338,0.000707285714285714,0.00021765240965487,8.22648783143914e-05,0.0205,0
"44",24,"18","predator",83.6556,105.023156886893,33.211238282378,0.00039397,0.000649906598503029,0.000205518511764215,0.0205,0
"45",25,"12","conspecific",197.728,109.096870104814,41.2347410161222,0.000982428571428571,0.000485909407586386,0.000183656493168614,0.031,1
"46",25,"12","predator",210.1488,101.215316219983,32.007093334933,0.0009294,0.000441354279462656,0.000139568477816447,0.031,1
"47",28,"16","conspecific",126.600571428571,112.745430196907,42.6137671085727,0.000910714285714286,0.000599459955372532,0.000226574566122514,0.034,0
"48",28,"16","predator",187.4243,111.873196914135,35.3774111373188,0.00078597,0.00056386918114439,0.000178311091479034,0.034,1
"49",2,"16","conspecific",155.610142857143,101.933049760498,38.52707143495,0.00137914285714286,0.000589980346726744,0.000222991610836375,0.033,0
"50",2,"16","predator",159.5565,111.6020349807,35.2916622048797,0.0013106,0.000769406149067073,0.000243307587679099,0.033,0
"51",3,"18","conspecific",194.911428571429,103.414285146133,39.0869257868841,0.00130228571428571,0.000890101438841985,0.000336426721256666,0.037,1
"52",3,"18","predator",188.177,104.840056977813,33.1533370071719,0.00094897,0.000788417182362513,0.000249319404267787,0.037,1
"53",4,"12","conspecific",310.765166666667,100.44002574555,41.004468804767,0.000612571428571429,0.000357753107204236,0.000135217964631863,0.0095,1
"54",4,"12","predator",135.6125,105.745208417056,33.4395710247106,0.0006865,0.000250525780443185,7.92232078791731e-05,0.0095,0
"55",5,"14","conspecific",172.933833333333,157.111235928455,64.1403934804564,0.00126542857142857,0.000731670886201088,0.000276545600919189,0.04,0
"56",5,"14","predator",245.6982,95.6652873672926,30.2520201095178,0.0010775,0.000699965594392562,0.000221348556203408,0.04,1
"57",6,"12","conspecific ",162.2156,81.7356041838561,36.5532734274237,0.0011842,0.000457327235139129,0.000204522957146624,0.034,0
"58",6,"12","predator",163.2648,119.868367287528,37.9057060034209,0.0011406,0.000620400623253502,0.000196187903126909,0.034,0
"59",7,"16","conspecific",165.222,157.988579789806,64.4985676120021,0.000822428571428571,0.000153240396265538,5.79194256182291e-05,0.0245,0
"60",7,"16","predator",107.5883,112.663836513813,35.6274333316492,0.0007751,0.00153499941729993,0.000485409436569903,0.0245,0
"61",8,"12","conspecific",206.989666666667,160.83341904053,65.6599683727544,0.000829142857142857,0.000613410528268366,0.000231847387055265,0.031,1
"62",8,"12","predator",117.8607,92.5285508731104,29.260096935379,0.00113274,0.000820367159264679,0.000259422874087849,0.031,0
"63",10,"18","conspecific",226.544,97.0873370338961,36.6955641778858,0.000618857142857143,0.000302829120446624,0.000114458648921456,0.028,1
"64",10,"18","predator",161.3361,95.6914606087363,30.2602968151889,0.0010752,0.000515838217532073,0.000163122367156275,0.028,0
"65",11,"12","conspecific",226.030285714286,99.7385570123448,37.6976311398717,0.000682142857142857,0.000315559518195553,0.000119270286997828,0.0155,1
"66",11,"12","predator",257.2603,14.4842019152669,4.58030681420167,0.0003684,0.000164900104440369,5.2145991643121e-05,0.0155,1
"67",12,"18","conspecific",147.4105,145.911511978665,59.5681253242873,0.000606,0.000759272458783187,0.000286978014754408,0.0275,0
"68",12,"18","predator",110.6862,113.304753023575,35.8301089277347,0.0005475,0.000940777722005694,0.00029750003734827,0.0275,0
"69",13,"18","conspecific",255.0505,15.9149632421819,7.95748162109094,0.001068,0.000644708202729473,0.000322354101364736,0.045,1
"70",13,"18","predator",170.8029,104.794947406246,33.1390721081291,0.0017657,0.000954543061132161,0.000301853019788697,0.045,0
"71",14,"16","conspecific",160.902428571429,90.123809584107,34.063598195041,0.00138428571428571,0.000798620834999462,0.000301850303034761,0.0295,0
"72",14,"16","predator",164.0936,94.4733704198643,29.8751028759549,0.00059391,0.000341755294033611,0.000108072513156676,0.0295,0
"73",15,"14","conspecific",116.988571428571,85.7138645938861,32.3967956608124,0.000488928571428571,0.000752534408325816,0.000284431271064178,0.024,0
"74",15,"14","predator",136.7822,73.4002402990314,23.2111940148618,0.00063474,0.000589044243197779,0.000186272145111513,0.024,0
"75",16,"14","conspecific",258.8668,48.6502819231297,21.7570675009294,0.0009782,0.00118290794231842,0.000529012514029678,0.043,1
"76",16,"14","predator",189.6579,106.459960409171,33.6655954504331,0.0015758,0.000833371972437545,0.000263535357104971,0.043,1
"77",17,"12","conspecific",190.164,112.836202631661,42.6480758640382,0.00108042857142857,0.000415621565506755,0.000157090185978031,0.0155,1
"78",17,"12","predator",148.0197,100.007276834183,31.6250777387011,0.0007941,0.000266804318639044,8.43709336468694e-05,0.0155,0
"79",18,"14","conspecific",158.706,89.6184015534756,33.8725719150887,0.00156414285714286,0.000543830987400629,0.000205548792558966,0.038,0
"80",18,"14","predator",104.7488,66.8699615336446,21.1461385494163,0.0004724,0.000308620658918212,9.75944215163506e-05,0.038,0
"81",19,"16","conspecific",144.644,133.048047638187,50.287435210474,0.00141442857142857,0.00114072664811263,0.000431154146401474,0.037,0
"82",19,"16","predator",153.1567,115.007499771923,36.3685647280572,0.0011467,0.000660730244165919,0.000208941249052349,0.037,0
"83",20,"18","conspecific",47.7568571428571,44.9638707869202,16.9947457264333,0.000660142857142857,0.000745555816951673,0.000281793611453103,0.0235,0
"84",20,"18","predator",35.6397,46.0423558091412,14.5598713196771,0.0003121,0.000476162542275919,0.000150575817004812,0.0235,0
"85",21,"14","conspecific",173.973857142857,84.5639678220548,31.9621755334322,0.00112942857142857,0.00064684332393114,0.00024448379604917,0.0355,0
"86",21,"14","predator",176.7267,103.404561676778,32.699393534998,0.0014487,0.000882416637548399,0.00027904464198802,0.0355,0
"87",22,"16","conspecific",107.910857142857,63.2981235199185,23.924441898679,0.000871142857142857,0.000558557197480386,0.000211114776791185,0.0375,0
"88",22,"16","predator",183.8158,102.13100731011,32.2966602827255,0.002,0.000666666666666667,0.000210818510677892,0.0375,1
"89",23,"14","conspecific",198.53575,135.020930124123,67.5104650620616,0.000742,0.000202120426149033,0.000101060213074516,0.0345,1
"90",23,"14","predator",104.0758,67.6995401507442,21.408474342237,0.00052691,0.000633563867603996,0.000200350486481399,0.0345,0
"91",24,"18","conspecific",132.296285714286,95.6683058501513,36.159220804338,0.000707285714285714,0.00021765240965487,8.22648783143914e-05,0.0205,0
"92",24,"18","predator",83.6556,105.023156886893,33.211238282378,0.00039397,0.000649906598503029,0.000205518511764215,0.0205,0
"93",25,"12","conspecific",197.728,109.096870104814,41.2347410161222,0.000982428571428571,0.000485909407586386,0.000183656493168614,0.031,1
"94",25,"12","predator",210.1488,101.215316219983,32.007093334933,0.0009294,0.000441354279462656,0.000139568477816447,0.031,1
"95",28,"16","conspecific",126.600571428571,112.745430196907,42.6137671085727,0.000910714285714286,0.000599459955372532,0.000226574566122514,0.034,0
"96",28,"16","predator",187.4243,111.873196914135,35.3774111373188,0.00078597,0.00056386918114439,0.000178311091479034,0.034,1
"97",2,"16","conspecific",155.610142857143,101.933049760498,38.52707143495,0.00137914285714286,0.000589980346726744,0.000222991610836375,0.033,0
"98",2,"16","predator",159.5565,111.6020349807,35.2916622048797,0.0013106,0.000769406149067073,0.000243307587679099,0.033,0
"99",3,"18","conspecific",194.911428571429,103.414285146133,39.0869257868841,0.00130228571428571,0.000890101438841985,0.000336426721256666,0.037,1
"100",3,"18","predator",188.177,104.840056977813,33.1533370071719,0.00094897,0.000788417182362513,0.000249319404267787,0.037,1
"101",4,"12","conspecific",310.765166666667,100.44002574555,41.004468804767,0.000612571428571429,0.000357753107204236,0.000135217964631863,0.0095,1
"102",4,"12","predator",135.6125,105.745208417056,33.4395710247106,0.0006865,0.000250525780443185,7.92232078791731e-05,0.0095,0
"103",5,"14","conspecific",172.933833333333,157.111235928455,64.1403934804564,0.00126542857142857,0.000731670886201088,0.000276545600919189,0.04,0
"104",5,"14","predator",245.6982,95.6652873672926,30.2520201095178,0.0010775,0.000699965594392562,0.000221348556203408,0.04,1
"105",6,"12","conspecific ",162.2156,81.7356041838561,36.5532734274237,0.0011842,0.000457327235139129,0.000204522957146624,0.034,0
"106",6,"12","predator",163.2648,119.868367287528,37.9057060034209,0.0011406,0.000620400623253502,0.000196187903126909,0.034,0
"107",7,"16","conspecific",165.222,157.988579789806,64.4985676120021,0.000822428571428571,0.000153240396265538,5.79194256182291e-05,0.0245,0
"108",7,"16","predator",107.5883,112.663836513813,35.6274333316492,0.0007751,0.00153499941729993,0.000485409436569903,0.0245,0
"109",8,"12","conspecific",206.989666666667,160.83341904053,65.6599683727544,0.000829142857142857,0.000613410528268366,0.000231847387055265,0.031,1
"110",8,"12","predator",117.8607,92.5285508731104,29.260096935379,0.00113274,0.000820367159264679,0.000259422874087849,0.031,0
"111",10,"18","conspecific",226.544,97.0873370338961,36.6955641778858,0.000618857142857143,0.000302829120446624,0.000114458648921456,0.028,1
"112",10,"18","predator",161.3361,95.6914606087363,30.2602968151889,0.0010752,0.000515838217532073,0.000163122367156275,0.028,0
"113",11,"12","conspecific",226.030285714286,99.7385570123448,37.6976311398717,0.000682142857142857,0.000315559518195553,0.000119270286997828,0.0155,1
"114",11,"12","predator",257.2603,14.4842019152669,4.58030681420167,0.0003684,0.000164900104440369,5.2145991643121e-05,0.0155,1
"115",12,"18","conspecific",147.4105,145.911511978665,59.5681253242873,0.000606,0.000759272458783187,0.000286978014754408,0.0275,0
"116",12,"18","predator",110.6862,113.304753023575,35.8301089277347,0.0005475,0.000940777722005694,0.00029750003734827,0.0275,0
"117",13,"18","conspecific",255.0505,15.9149632421819,7.95748162109094,0.001068,0.000644708202729473,0.000322354101364736,0.045,1
"118",13,"18","predator",170.8029,104.794947406246,33.1390721081291,0.0017657,0.000954543061132161,0.000301853019788697,0.045,0
"119",14,"16","conspecific",160.902428571429,90.123809584107,34.063598195041,0.00138428571428571,0.000798620834999462,0.000301850303034761,0.0295,0
"120",14,"16","predator",164.0936,94.4733704198643,29.8751028759549,0.00059391,0.000341755294033611,0.000108072513156676,0.0295,0
"121",15,"14","conspecific",116.988571428571,85.7138645938861,32.3967956608124,0.000488928571428571,0.000752534408325816,0.000284431271064178,0.024,0
"122",15,"14","predator",136.7822,73.4002402990314,23.2111940148618,0.00063474,0.000589044243197779,0.000186272145111513,0.024,0
"123",16,"14","conspecific",258.8668,48.6502819231297,21.7570675009294,0.0009782,0.00118290794231842,0.000529012514029678,0.043,1
"124",16,"14","predator",189.6579,106.459960409171,33.6655954504331,0.0015758,0.000833371972437545,0.000263535357104971,0.043,1
"125",17,"12","conspecific",190.164,112.836202631661,42.6480758640382,0.00108042857142857,0.000415621565506755,0.000157090185978031,0.0155,1
"126",17,"12","predator",148.0197,100.007276834183,31.6250777387011,0.0007941,0.000266804318639044,8.43709336468694e-05,0.0155,0
"127",18,"14","conspecific",158.706,89.6184015534756,33.8725719150887,0.00156414285714286,0.000543830987400629,0.000205548792558966,0.038,0
"128",18,"14","predator",104.7488,66.8699615336446,21.1461385494163,0.0004724,0.000308620658918212,9.75944215163506e-05,0.038,0
"129",19,"16","conspecific",144.644,133.048047638187,50.287435210474,0.00141442857142857,0.00114072664811263,0.000431154146401474,0.037,0
"130",19,"16","predator",153.1567,115.007499771923,36.3685647280572,0.0011467,0.000660730244165919,0.000208941249052349,0.037,0
"131",20,"18","conspecific",47.7568571428571,44.9638707869202,16.9947457264333,0.000660142857142857,0.000745555816951673,0.000281793611453103,0.0235,0
"132",20,"18","predator",35.6397,46.0423558091412,14.5598713196771,0.0003121,0.000476162542275919,0.000150575817004812,0.0235,0
"133",21,"14","conspecific",173.973857142857,84.5639678220548,31.9621755334322,0.00112942857142857,0.00064684332393114,0.00024448379604917,0.0355,0
"134",21,"14","predator",176.7267,103.404561676778,32.699393534998,0.0014487,0.000882416637548399,0.00027904464198802,0.0355,0
"135",22,"16","conspecific",107.910857142857,63.2981235199185,23.924441898679,0.000871142857142857,0.000558557197480386,0.000211114776791185,0.0375,0
"136",22,"16","predator",183.8158,102.13100731011,32.2966602827255,0.002,0.000666666666666667,0.000210818510677892,0.0375,1
"137",23,"14","conspecific",198.53575,135.020930124123,67.5104650620616,0.000742,0.000202120426149033,0.000101060213074516,0.0345,1
"138",23,"14","predator",104.0758,67.6995401507442,21.408474342237,0.00052691,0.000633563867603996,0.000200350486481399,0.0345,0
"139",24,"18","conspecific",132.296285714286,95.6683058501513,36.159220804338,0.000707285714285714,0.00021765240965487,8.22648783143914e-05,0.0205,0
"140",24,"18","predator",83.6556,105.023156886893,33.211238282378,0.00039397,0.000649906598503029,0.000205518511764215,0.0205,0
"141",25,"12","conspecific",197.728,109.096870104814,41.2347410161222,0.000982428571428571,0.000485909407586386,0.000183656493168614,0.031,1
"142",25,"12","predator",210.1488,101.215316219983,32.007093334933,0.0009294,0.000441354279462656,0.000139568477816447,0.031,1
"143",28,"16","conspecific",126.600571428571,112.745430196907,42.6137671085727,0.000910714285714286,0.000599459955372532,0.000226574566122514,0.034,0
"144",28,"16","predator",187.4243,111.873196914135,35.3774111373188,0.00078597,0.00056386918114439,0.000178311091479034,0.034,1
"145",2,"16","conspecific",155.610142857143,101.933049760498,38.52707143495,0.00137914285714286,0.000589980346726744,0.000222991610836375,0.033,0
"146",2,"16","predator",159.5565,111.6020349807,35.2916622048797,0.0013106,0.000769406149067073,0.000243307587679099,0.033,0
"147",3,"18","conspecific",194.911428571429,103.414285146133,39.0869257868841,0.00130228571428571,0.000890101438841985,0.000336426721256666,0.037,1
"148",3,"18","predator",188.177,104.840056977813,33.1533370071719,0.00094897,0.000788417182362513,0.000249319404267787,0.037,1
"149",4,"12","conspecific",310.765166666667,100.44002574555,41.004468804767,0.000612571428571429,0.000357753107204236,0.000135217964631863,0.0095,1
"150",4,"12","predator",135.6125,105.745208417056,33.4395710247106,0.0006865,0.000250525780443185,7.92232078791731e-05,0.0095,0
"151",5,"14","conspecific",172.933833333333,157.111235928455,64.1403934804564,0.00126542857142857,0.000731670886201088,0.000276545600919189,0.04,0
"152",5,"14","predator",245.6982,95.6652873672926,30.2520201095178,0.0010775,0.000699965594392562,0.000221348556203408,0.04,1
"153",6,"12","conspecific ",162.2156,81.7356041838561,36.5532734274237,0.0011842,0.000457327235139129,0.000204522957146624,0.034,0
"154",6,"12","predator",163.2648,119.868367287528,37.9057060034209,0.0011406,0.000620400623253502,0.000196187903126909,0.034,0
"155",7,"16","conspecific",165.222,157.988579789806,64.4985676120021,0.000822428571428571,0.000153240396265538,5.79194256182291e-05,0.0245,0
"156",7,"16","predator",107.5883,112.663836513813,35.6274333316492,0.0007751,0.00153499941729993,0.000485409436569903,0.0245,0
"157",8,"12","conspecific",206.989666666667,160.83341904053,65.6599683727544,0.000829142857142857,0.000613410528268366,0.000231847387055265,0.031,1
"158",8,"12","predator",117.8607,92.5285508731104,29.260096935379,0.00113274,0.000820367159264679,0.000259422874087849,0.031,0
"159",10,"18","conspecific",226.544,97.0873370338961,36.6955641778858,0.000618857142857143,0.000302829120446624,0.000114458648921456,0.028,1
"160",10,"18","predator",161.3361,95.6914606087363,30.2602968151889,0.0010752,0.000515838217532073,0.000163122367156275,0.028,0
"161",11,"12","conspecific",226.030285714286,99.7385570123448,37.6976311398717,0.000682142857142857,0.000315559518195553,0.000119270286997828,0.0155,1
"162",11,"12","predator",257.2603,14.4842019152669,4.58030681420167,0.0003684,0.000164900104440369,5.2145991643121e-05,0.0155,1
"163",12,"18","conspecific",147.4105,145.911511978665,59.5681253242873,0.000606,0.000759272458783187,0.000286978014754408,0.0275,0
"164",12,"18","predator",110.6862,113.304753023575,35.8301089277347,0.0005475,0.000940777722005694,0.00029750003734827,0.0275,0
"165",13,"18","conspecific",255.0505,15.9149632421819,7.95748162109094,0.001068,0.000644708202729473,0.000322354101364736,0.045,1
"166",13,"18","predator",170.8029,104.794947406246,33.1390721081291,0.0017657,0.000954543061132161,0.000301853019788697,0.045,0
"167",14,"16","conspecific",160.902428571429,90.123809584107,34.063598195041,0.00138428571428571,0.000798620834999462,0.000301850303034761,0.0295,0
"168",14,"16","predator",164.0936,94.4733704198643,29.8751028759549,0.00059391,0.000341755294033611,0.000108072513156676,0.0295,0
"169",15,"14","conspecific",116.988571428571,85.7138645938861,32.3967956608124,0.000488928571428571,0.000752534408325816,0.000284431271064178,0.024,0
"170",15,"14","predator",136.7822,73.4002402990314,23.2111940148618,0.00063474,0.000589044243197779,0.000186272145111513,0.024,0
"171",16,"14","conspecific",258.8668,48.6502819231297,21.7570675009294,0.0009782,0.00118290794231842,0.000529012514029678,0.043,1
"172",16,"14","predator",189.6579,106.459960409171,33.6655954504331,0.0015758,0.000833371972437545,0.000263535357104971,0.043,1
"173",17,"12","conspecific",190.164,112.836202631661,42.6480758640382,0.00108042857142857,0.000415621565506755,0.000157090185978031,0.0155,1
"174",17,"12","predator",148.0197,100.007276834183,31.6250777387011,0.0007941,0.000266804318639044,8.43709336468694e-05,0.0155,0
"175",18,"14","conspecific",158.706,89.6184015534756,33.8725719150887,0.00156414285714286,0.000543830987400629,0.000205548792558966,0.038,0
"176",18,"14","predator",104.7488,66.8699615336446,21.1461385494163,0.0004724,0.000308620658918212,9.75944215163506e-05,0.038,0
"177",19,"16","conspecific",144.644,133.048047638187,50.287435210474,0.00141442857142857,0.00114072664811263,0.000431154146401474,0.037,0
"178",19,"16","predator",153.1567,115.007499771923,36.3685647280572,0.0011467,0.000660730244165919,0.000208941249052349,0.037,0
"179",20,"18","conspecific",47.7568571428571,44.9638707869202,16.9947457264333,0.000660142857142857,0.000745555816951673,0.000281793611453103,0.0235,0
"180",20,"18","predator",35.6397,46.0423558091412,14.5598713196771,0.0003121,0.000476162542275919,0.000150575817004812,0.0235,0
"181",21,"14","conspecific",173.973857142857,84.5639678220548,31.9621755334322,0.00112942857142857,0.00064684332393114,0.00024448379604917,0.0355,0
"182",21,"14","predator",176.7267,103.404561676778,32.699393534998,0.0014487,0.000882416637548399,0.00027904464198802,0.0355,0
"183",22,"16","conspecific",107.910857142857,63.2981235199185,23.924441898679,0.000871142857142857,0.000558557197480386,0.000211114776791185,0.0375,0
"184",22,"16","predator",183.8158,102.13100731011,32.2966602827255,0.002,0.000666666666666667,0.000210818510677892,0.0375,1
"185",23,"14","conspecific",198.53575,135.020930124123,67.5104650620616,0.000742,0.000202120426149033,0.000101060213074516,0.0345,1
"186",23,"14","predator",104.0758,67.6995401507442,21.408474342237,0.00052691,0.000633563867603996,0.000200350486481399,0.0345,0
"187",24,"18","conspecific",132.296285714286,95.6683058501513,36.159220804338,0.000707285714285714,0.00021765240965487,8.22648783143914e-05,0.0205,0
"188",24,"18","predator",83.6556,105.023156886893,33.211238282378,0.00039397,0.000649906598503029,0.000205518511764215,0.0205,0
"189",25,"12","conspecific",197.728,109.096870104814,41.2347410161222,0.000982428571428571,0.000485909407586386,0.000183656493168614,0.031,1
"190",25,"12","predator",210.1488,101.215316219983,32.007093334933,0.0009294,0.000441354279462656,0.000139568477816447,0.031,1
"191",28,"16","conspecific",126.600571428571,112.745430196907,42.6137671085727,0.000910714285714286,0.000599459955372532,0.000226574566122514,0.034,0
"192",28,"16","predator",187.4243,111.873196914135,35.3774111373188,0.00078597,0.00056386918114439,0.000178311091479034,0.034,1
"193",2,"16","conspecific",155.610142857143,101.933049760498,38.52707143495,0.00137914285714286,0.000589980346726744,0.000222991610836375,0.033,0
"194",2,"16","predator",159.5565,111.6020349807,35.2916622048797,0.0013106,0.000769406149067073,0.000243307587679099,0.033,0
"195",3,"18","conspecific",194.911428571429,103.414285146133,39.0869257868841,0.00130228571428571,0.000890101438841985,0.000336426721256666,0.037,1
"196",3,"18","predator",188.177,104.840056977813,33.1533370071719,0.00094897,0.000788417182362513,0.000249319404267787,0.037,1
"197",4,"12","conspecific",310.765166666667,100.44002574555,41.004468804767,0.000612571428571429,0.000357753107204236,0.000135217964631863,0.0095,1
"198",4,"12","predator",135.6125,105.745208417056,33.4395710247106,0.0006865,0.000250525780443185,7.92232078791731e-05,0.0095,0
"199",5,"14","conspecific",172.933833333333,157.111235928455,64.1403934804564,0.00126542857142857,0.000731670886201088,0.000276545600919189,0.04,0
"200",5,"14","predator",245.6982,95.6652873672926,30.2520201095178,0.0010775,0.000699965594392562,0.000221348556203408,0.04,1
